id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
3znPiywA0q1VK2jgAZFDoI,Irresistible,['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,False,62,206506,0.484,0.0706,0.938,0.0,0.236,-3.123,0.112,165.049,0.444
1fnULsZuORnAgCFFbM8nTZ,State of My Head,['Shinedown'],70BYFdaZbEKbeauJ670ysI,False,62,205653,0.486,0.00919,0.94,0.0,0.0777,-4.237,0.0605,79.727,0.42
62M9yafZsSRzlsphzeJPGo,Brother (feat. Gavin DeGraw),"['NEEDTOBREATHE', 'Gavin DeGraw']",610EjgFatGvVPtib97jQ8G,False,61,208205,0.526,0.135,0.803,0.0,0.119,-3.989,0.127,157.887,0.564
4o74y4XY1ypNZkZtZkK8Wi,I’m So Sorry,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,False,61,230200,0.524,0.131,0.679,0.0,0.201,-6.01,0.0565,142.588,0.37
4MjJlPgUYMQjvHOQq0uvOv,Better Off Dead,['Sleeping With Sirens'],3N8Hy6xQnQv1F1XCiyGQqA,False,60,183781,0.239,0.0224,0.969,9.24e-05,0.452,-3.547,0.27,93.565,0.245
07BuyVse8pYAWd9DXD7B2D,Day Of The Dead,['Hollywood Undead'],0CEFCo8288kQU7mJi25s6E,False,60,235240,0.536,0.000831,0.968,3.05e-05,0.092,-2.373,0.0891,86.036,0.57
0X0Lz7LwpiIWcdGqVWaxXD,Mess Around,['Cage The Elephant'],26T3LtbuGT1Fu9m0eRq5X3,False,59,173173,0.423,0.0119,0.931,0.00104,0.629,-5.225,0.0539,150.385,0.61
3ZXZ9RMsznqgyHnyq0K5FL,Cirice,['Ghost'],1Qp56T7n950O3EGMsSl81D,False,60,362093,0.555,0.00254,0.798,1.5e-05,0.171,-5.658,0.0279,89.987,0.284
4wh0E9OwMCxcaIKTg0Mts9,Failure,['Breaking Benjamin'],5BtHciL0e0zOP7prIHn3pP,False,60,214853,0.462,2.99e-05,0.89,0.00909,0.0685,-4.853,0.0382,155.008,0.383
5wU6jk9kxYzFGUpeE6T2Q5,Crystals,['Of Monsters and Men'],4dwdTW1Lfiq0cM8nBAqIIz,False,59,243520,0.581,0.00202,0.747,0.000449,0.109,-7.207,0.0303,132.195,0.325
3x7NGlfDKQYN2wnwEnL7r9,The Kids Aren't Alright,['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,False,58,260920,0.615,0.000246,0.763,0.141,0.298,-4.189,0.0322,115.991,0.333
50oS45iNMFp7pKIQRAWIUP,Kids In The Dark,['All Time Low'],46gyXjRIvN1NL1eCB8GBxo,False,58,216689,0.519,0.00137,0.981,0.000164,0.0903,-3.472,0.0733,130.043,0.765
4wLvmlgcHW5ZkNERDIDv5H,Speeding Cars,['Walking On Cars'],632WMoQfBWk76kBz7vMXNg,False,58,242092,0.501,0.207,0.743,1.55e-05,0.0793,-6.379,0.0348,91.01,0.224
1Ka4sX789wNftDGgjCO2h7,Falling Apart,['Papa Roach'],4RddZ3iHvSpGV4dvATac9X,False,57,188919,0.528,8.26e-05,0.942,0.0,0.344,-2.825,0.0512,110.058,0.421
