id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,['Florida Georgia Line'],3b8QkneNDz4JHKKKlLgYZg,False,67,194186,0.523,0.401,0.666,0.0,0.0728,-4.081,0.0327,78.077,0.564
5OUSPcqhYTOzpbXzoEvKim,The Fighter,"['Keith Urban', 'Carrie Underwood']",0u2FHSq3ln94y5Q57xazwf,False,60,184040,0.681,0.0304,0.845,0.0,0.197,-5.147,0.0525,132.023,0.761
4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And Me","['Florida Georgia Line', 'Backstreet Boys']",3b8QkneNDz4JHKKKlLgYZg,False,61,183413,0.443,0.318,0.817,0.0,0.374,-3.729,0.0511,168.1,0.652
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,['Jon Pardi'],4MoAOfV4ROWofLG3a3hhBN,False,71,201893,0.683,0.111,0.796,0.0,0.197,-4.179,0.0285,90.031,0.531
0w3Q14i073jLoew1hgJkwD,Heartache On The Dance Floor,['Jon Pardi'],4MoAOfV4ROWofLG3a3hhBN,False,71,205200,0.596,0.0563,0.834,0.0,0.0866,-4.308,0.0474,116.0,0.618
2p2cCrOaNrIOLk5ArtlHy6,She's with Me,['High Valley'],5sQqZtsAbXAoAnvA8iN9kN,False,51,180301,0.599,0.0285,0.931,0.0,0.102,-3.662,0.0517,111.012,0.788
6EUDUDQP5ynE3g5SWCA8sc,Sway,['Danielle Bradbery'],5iqStkZi6QmG8sgQZQrfGN,False,54,212280,0.7,0.39,0.706,0.0,0.366,-5.479,0.0265,97.028,0.648
00AxNl4D4jHL2AEf1W55j5,What The Hell Did I Say,['Dierks Bentley'],7x8nK0m0cP2ksQf0mjWdPS,False,46,207333,0.579,0.000668,0.804,1.19e-06,0.198,-4.777,0.0265,107.985,0.291
54EWDYWhs4w6SODnxabuoh,Stay Downtown,['Cole Swindell'],1mfDfLsMxYcOOZkzBxvSVW,False,41,201866,0.336,0.00275,0.758,0.0,0.189,-4.187,0.0451,77.807,0.236
31x4wWBghN7f5PiEZUmcAW,Smooth,['Florida Georgia Line'],3b8QkneNDz4JHKKKlLgYZg,False,50,170200,0.477,0.286,0.848,4.77e-05,0.673,-5.419,0.0558,161.014,0.33
21jkhW2773dELgTMRJcMfI,I Love This Life,['LOCASH'],5IcGbIAgdns0R5EJKHMjCQ,False,57,208863,0.586,0.0164,0.927,7.24e-06,0.153,-3.014,0.0547,111.977,0.549
2flWhcGYxQHhb1EeeU2dOL,Bar at the End of the World,['Kenny Chesney'],3grHWM9bx2E9vwJCdlRv9O,False,48,207306,0.529,0.00541,0.8,0.0,0.104,-3.726,0.031,100.035,0.687
6pyshZbArprWRBXLbYVPO9,I Know Somebody,['LOCASH'],5IcGbIAgdns0R5EJKHMjCQ,False,52,197829,0.505,0.0356,0.903,0.0,0.127,-3.699,0.037,88.986,0.491
3izNaTiYdotdPL0Bs76JqO,My Girl,['Dylan Scott'],78YqeIji3mgAS2K1Maca6x,False,65,197640,0.652,0.0353,0.719,0.0,0.108,-7.251,0.033,94.969,0.24
