id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
4faiJXyBflUVVOOE9fxbeg,Tie Me Down (feat. Ray J),"['New Boyz', 'Ray J']",1ZKqrja0WvbSssYNFO3lzs,True,51,178807,0.42,0.0104,0.787,0.0,0.198,-4.467,0.294,97.967,0.38
5PVv4YALJruehQKyAlwjfE,Must Be The Ganja,['Eminem'],7dGJo4pcD2V6oG8kP0tJRR,True,53,242906,0.728,0.322,0.801,0.0,0.244,0.161,0.297,82.657,0.794
6VD2YPeb1P3BCP5q0lZHrs,My Time,"['Fabolous', 'Jeremih']",0YWxKQj2Go9CGHCp77UOyy,True,50,240053,0.595,0.192,0.819,0.0,0.0588,-6.186,0.143,179.9,0.498
5kMsjfhYMZ1L9Btuu0AIRx,D.O.A. (Death Of Auto-Tune),['JAY-Z'],3nFkdlSjzX9mRTtwJOzDYB,True,50,256386,0.569,0.0342,0.869,0.0,0.0718,-5.432,0.217,86.62,0.492
4UXpJDvdsfneLvT09oJocg,Roger That,['Young Money'],5OrB6Jhhrl9y2PK0pSV4VP,True,50,209826,0.482,0.00827,0.627,0.0,0.701,-7.561,0.116,157.58,0.293
4IgP2sTH5RYOpx9gbHQyMT,Mafia Music,['Rick Ross'],1sBkRIssrMs1AbVkOJbc7a,True,48,256399,0.627,0.0164,0.822,0.0,0.121,-5.909,0.249,80.02,0.538
30QbrkRLEimw7HWXb7ntrU,You're a Jerk,['New Boyz'],1ZKqrja0WvbSssYNFO3lzs,True,49,189053,0.931,0.153,0.456,0.0,0.0914,-6.206,0.348,99.048,0.522
63XXvHR6FfiRDk5lKNNCMI,Halle Berry (She's Fine) (feat. Superstarr),"['Hurricane Chris', 'Superstarr']",1fQ46lgoUCz8FVXdTVNk0a,True,48,281480,0.709,0.0119,0.744,0.0,0.0609,-5.905,0.134,145.112,0.508
18NezaQ1GIzJkvZx9hG0bX,This Plane,['Wiz Khalifa'],137W8MRPWKqSmrBGDBFSop,True,47,197124,0.656,0.103,0.849,0.0,0.428,-5.62,0.136,170.051,0.715
1E8wif6bVXurUgxV8Gfwrw,Gangsta Luv,"['Snoop Dogg', 'The-Dream']",7hJcb9fa4alzcOq3EaNPoG,False,47,256546,0.59,0.0277,0.735,0.0,0.0818,-4.924,0.297,102.076,0.398
2zcjGIvtu2EKBNquStm1pp,You Can Get It All (feat. Johntá Austin) - Album Crossfade Version,"['Bow Wow', 'Johnta Austin']",7352aRY2mqSxBZwzUb6LmA,False,47,216840,0.783,0.31,0.765,0.0,0.0777,-5.227,0.145,89.006,0.692
4HYc74wPEfUAhlQFm4fZHa,Chillin,"['Wale', 'Lady Gaga']",67nwj3Y5sZQLl72VNUHEYE,True,46,204533,0.761,0.0146,0.915,0.0,0.332,-3.019,0.195,99.024,0.402
